title,issue,source_url,text,matched_chapters,matched_case_types
最高人民法院 最高人民检察院关于办理洗钱刑事案件适用法律若干问题的解释,2024年10期,http://gongbao.court.gov.cn/Details/248d6c136f6685122368473bdf9ad0.html,中华人民共和国最高人民法院 中华人民共和国最高人民检察院 公告 《最高人民法院、最高人民检察院关于办理洗钱刑事案件适用法律若干问题的解释》已于 2023年3月20日由最高人民法院审判委员会第1880次会议、2024年3月29日由最高人民检察院第十四届检察委员会第二十八次会议通过，现予公布，自2024年8月20日起施行。 2024年8月19日 最高人民法院 最高人民检察院 关于办理洗钱刑事案件适用法律若干问题的解释 法释〔 2024〕10号 为依法惩治洗钱犯罪活动，根据《中华人民共和国刑法》、《中华人民共和国刑事诉讼法》的规定，现就办理洗钱刑事案件适用法律的若干问题解释如下： 第一条 为掩饰、隐瞒本人实施刑法第一百九十一条规定的上游犯罪的所得及其产生的收益的来源和性质，实施该条第一款规定的洗钱行为的，依照刑法第一百九十一条的规定定罪处罚。 第二条 知道或者应当知道是他人实施刑法第一百九十一条规定的上游犯罪的所得及其产生的收益，为掩饰、隐瞒其来源和性质，实施该条第一款规定的洗钱行为的，依照刑法第一百九十一条的规定定罪处罚。 第三条 认定 “知道或者应当知道”，应当根据行为人所接触、接收的信息，经手他人犯罪所得及其收益的情况，犯罪所得及其收益的种类、数额，犯罪所得及其收益的转移、转换方式，交易行为、资金账户等异常情况，结合行为人职业经历、与上游犯罪人员之间的关系以及其供述和辩解，同案人指证和证人证言等情况综合审查判断。有证据证明行为人确实不知道的除外。 将刑法第一百九十一条规定的某一上游犯罪的犯罪所得及其收益，认作该条规定的上游犯罪范围内的其他犯罪所得及其收益的，不影响 “知道或者应当知道”的认定。 第四条 洗钱数额在五百万元以上的，且具有下列情形之一的，应当认定为刑法第一百九十一条规定的 “情节严重”： （一）多次实施洗钱行为的； （二）拒不配合财物追缴，致使赃款赃物无法追缴的； （三）造成损失二百五十万元以上的； （四）造成其他严重后果的。 二次以上实施洗钱犯罪行为，依法应予刑事处理而未经处理的，洗钱数额累计计算。 第五条 为掩饰、隐瞒实施刑法第一百九十一条规定的上游犯罪的所得及其产生的收益的来源和性质，实施下列行为之一的，可以认定为刑法第一百九十一条第一款第五项规定的 “以其他方法掩饰、隐瞒犯罪所得及其收益的来源和性质”： （一）通过典当、租赁、买卖、投资、拍卖、购买金融产品等方式，转移、转换犯罪所得及其收益的； （二）通过与商场、饭店、娱乐场所等现金密集型场所的经营收入相混合的方式，转移、转换犯罪所得及其收益的； （三）通过虚构交易、虚设债权债务、虚假担保、虚报收入等方式，转移、转换犯罪所得及其收益的； （四）通过买卖彩票、奖券、储值卡、黄金等贵金属等方式，转换犯罪所得及其收益的； （五）通过赌博方式，将犯罪所得及其收益转换为赌博收益的； （六）通过 “虚拟资产”交易、金融资产兑换方式，转移、转换犯罪所得及其收益的； （七）以其他方式转移、转换犯罪所得及其收益的。 第六条 掩饰、隐瞒刑法第一百九十一条规定的上游犯罪的犯罪所得及其产生的收益，构成刑法第一百九十一条规定的洗钱罪，同时又构成刑法第三百一十二条规定的掩饰、隐瞒犯罪所得、犯罪所得收益罪的，依照刑法第一百九十一条的规定定罪处罚。 实施刑法第一百九十一条规定的洗钱行为，构成洗钱罪，同时又构成刑法第三百四十九条、第二百二十五条、第一百七十七条之一或者第一百二十条之一规定的犯罪的，依照处罚较重的规定定罪处罚。 第七条 认定洗钱罪应当以上游犯罪事实成立为前提。有下列情形的，不影响洗钱罪的认定： （一）上游犯罪尚未依法裁判，但有证据证明确实存在的； （二）有证据证明上游犯罪确实存在，因行为人逃匿未到案的； （三）有证据证明上游犯罪确实存在，因行为人死亡等原因依法不予追究刑事责任的； （四）有证据证明上游犯罪确实存在，但同时构成其他犯罪而以其他罪名定罪处罚的。 第八条 刑法第一百九十一条规定的 “黑社会性质的组织犯罪的所得及其产生的收益”，是指黑社会性质组织及其成员实施相关犯罪的所得及其产生的收益，包括黑社会性质组织的形成、发展过程中，该组织及组织成员通过违法犯罪活动聚敛的全部财物、财产性权益及其孳息、收益。 第九条 犯洗钱罪，判处五年以下有期徒刑或者拘役，并处或者单处罚金的，判处一万元以上罚金；判处五年以上十年以下有期徒刑的，并处二十万元以上罚金。 第十条 符合本解释第一条、第二条的规定，行为人如实供述犯罪事实，认罪悔罪，并积极配合追缴犯罪所得及其产生的收益的，可以从轻处罚；犯罪情节轻微的，可以依法不起诉或者免予刑事处罚。 第十一条 单位实施洗钱犯罪的，依照本解释规定的相应自然人犯罪的定罪量刑标准，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员定罪处罚。 第十二条 本解释所称 “上游犯罪”，是指刑法第一百九十一条规定的毒品犯罪、黑社会性质的组织犯罪、恐怖活动犯罪、走私犯罪、贪污贿赂犯罪、破坏金融管理秩序犯罪、金融诈骗犯罪。 第十三条 本解释自 2024年8月20日起施行。《最高人民法院关于审理洗钱等刑事案件具体应用法律若干问题的解释》（法释〔2009〕15号）同时废止。,"[""破坏金融管理秩序罪""]","{""破坏金融管理秩序罪"": [""洗钱罪""]}"
最高人民法院 最高人民检察院关于办理危害药品安全刑事案件适用法律若干问题的解释,2022年06期,http://gongbao.court.gov.cn/Details/388eaee46e154d08e0449402505a28.html,中华人民共和国最高人民法院 中华人民共和国最高人民检察院 公告 《最高人民法院、最高人民检察院关于办理危害药品安全刑事案件适用法律若干问题的解释》已于2022年2月28日由最高人民法院审判委员会第1865次会议、2022年2月25日由最高人民检察院第十三届检察委员会第九十二次会议通过，现予公布，自2022年3月6日起施行。 2022年3月3日 最高人民法院 最高人民检察院 关于办理危害药品安全刑事案件适用法律 若干问题的解释 高检发释字〔2022〕1号 为依法惩治危害药品安全犯罪，保障人民群众生命健康，维护药品管理秩序，根据《中华人民共和国刑法》《中华人民共和国刑事诉讼法》及《中华人民共和国药品管理法》等有关规定，现就办理此类刑事案件适用法律的若干问题解释如下： 第一条 生产、销售、提供假药，具有下列情形之一的，应当酌情从重处罚： （一）涉案药品以孕产妇、儿童或者危重病人为主要使用对象的； （二）涉案药品属于麻醉药品、精神药品、医疗用毒性药品、放射性药品、生物制品，或者以药品类易制毒化学品冒充其他药品的； （三）涉案药品属于注射剂药品、急救药品的； （四）涉案药品系用于应对自然灾害、事故灾难、公共卫生事件、社会安全事件等突发事件的； （五）药品使用单位及其工作人员生产、销售假药的； （六）其他应当酌情从重处罚的情形。 第二条 生产、销售、提供假药，具有下列情形之一的，应当认定为刑法第一百四十一条规定的“对人体健康造成严重危害”： （一）造成轻伤或者重伤的； （二）造成轻度残疾或者中度残疾的； （三）造成器官组织损伤导致一般功能障碍或者严重功能障碍的； （四）其他对人体健康造成严重危害的情形。 第三条 生产、销售、提供假药，具有下列情形之一的，应当认定为刑法第一百四十一条规定的“其他严重情节”： （一）引发较大突发公共卫生事件的； （二）生产、销售、提供假药的金额二十万元以上不满五十万元的； （三）生产、销售、提供假药的金额十万元以上不满二十万元，并具有本解释第一条规定情形之一的； （四）根据生产、销售、提供的时间、数量、假药种类、对人体健康危害程度等，应当认定为情节严重的。 第四条 生产、销售、提供假药，具有下列情形之一的，应当认定为刑法第一百四十一条规定的“其他特别严重情节”： （一）致人重度残疾以上的； （二）造成三人以上重伤、中度残疾或者器官组织损伤导致严重功能障碍的； （三）造成五人以上轻度残疾或者器官组织损伤导致一般功能障碍的； （四）造成十人以上轻伤的； （五）引发重大、特别重大突发公共卫生事件的； （六）生产、销售、提供假药的金额五十万元以上的； （七）生产、销售、提供假药的金额二十万元以上不满五十万元，并具有本解释第一条规定情形之一的； （八）根据生产、销售、提供的时间、数量、假药种类、对人体健康危害程度等，应当认定为情节特别严重的。 第五条 生产、销售、提供劣药，具有本解释第一条规定情形之一的，应当酌情从重处罚。 生产、销售、提供劣药，具有本解释第二条规定情形之一的，应当认定为刑法第一百四十二条规定的“对人体健康造成严重危害”。 生产、销售、提供劣药，致人死亡，或者具有本解释第四条第一项至第五项规定情形之一的，应当认定为刑法第一百四十二条规定的“后果特别严重”。 第六条 以生产、销售、提供假药、劣药为目的，合成、精制、提取、储存、加工炮制药品原料，或者在将药品原料、辅料、包装材料制成成品过程中，进行配料、混合、制剂、储存、包装的，应当认定为刑法第一百四十一条、第一百四十二条规定的“生产”。 药品使用单位及其工作人员明知是假药、劣药而有偿提供给他人使用的，应当认定为刑法第一百四十一条、第一百四十二条规定的“销售”；无偿提供给他人使用的，应当认定为刑法第一百四十一条、第一百四十二条规定的“提供”。 第七条 实施妨害药品管理的行为，具有下列情形之一的，应当认定为刑法第一百四十二条之一规定的“足以严重危害人体健康”： （一）生产、销售国务院药品监督管理部门禁止使用的药品，综合生产、销售的时间、数量、禁止使用原因等情节，认为具有严重危害人体健康的现实危险的； （二）未取得药品相关批准证明文件生产药品或者明知是上述药品而销售，涉案药品属于本解释第一条第一项至第三项规定情形的； （三）未取得药品相关批准证明文件生产药品或者明知是上述药品而销售，涉案药品的适应症、功能主治或者成分不明的； （四）未取得药品相关批准证明文件生产药品或者明知是上述药品而销售，涉案药品没有国家药品标准，且无核准的药品质量标准，但检出化学药成分的； （五）未取得药品相关批准证明文件进口药品或者明知是上述药品而销售，涉案药品在境外也未合法上市的； （六）在药物非临床研究或者药物临床试验过程中故意使用虚假试验用药品，或者瞒报与药物临床试验用药品相关的严重不良事件的； （七）故意损毁原始药物非临床研究数据或者药物临床试验数据，或者编造受试动物信息、受试者信息、主要试验过程记录、研究数据、检测数据等药物非临床研究数据或者药物临床试验数据，影响药品的安全性、有效性和质量可控性的； （八）编造生产、检验记录，影响药品的安全性、有效性和质量可控性的； （九）其他足以严重危害人体健康的情形。 对于涉案药品是否在境外合法上市，应当根据境外药品监督管理部门或者权利人的证明等证据，结合犯罪嫌疑人、被告人及其辩护人提供的证据材料综合审查，依法作出认定。 对于“足以严重危害人体健康”难以确定的，根据地市级以上药品监督管理部门出具的认定意见，结合其他证据作出认定。 第八条 实施妨害药品管理的行为，具有本解释第二条规定情形之一的，应当认定为刑法第一百四十二条之一规定的“对人体健康造成严重危害”。 实施妨害药品管理的行为，足以严重危害人体健康，并具有下列情形之一的，应当认定为刑法第一百四十二条之一规定的“有其他严重情节”： （一）生产、销售国务院药品监督管理部门禁止使用的药品，生产、销售的金额五十万元以上的； （二）未取得药品相关批准证明文件生产、进口药品或者明知是上述药品而销售，生产、销售的金额五十万元以上的； （三）药品申请注册中提供虚假的证明、数据、资料、样品或者采取其他欺骗手段，造成严重后果的； （四）编造生产、检验记录，造成严重后果的； （五）造成恶劣社会影响或者具有其他严重情节的情形。 实施刑法第一百四十二条之一规定的行为，同时又构成生产、销售、提供假药罪、生产、销售、提供劣药罪或者其他犯罪的，依照处罚较重的规定定罪处罚。 第九条 明知他人实施危害药品安全犯罪，而有下列情形之一的，以共同犯罪论处： （一）提供资金、贷款、账号、发票、证明、许可证件的； （二）提供生产、经营场所、设备或者运输、储存、保管、邮寄、销售渠道等便利条件的； （三）提供生产技术或者原料、辅料、包装材料、标签、说明书的； （四）提供虚假药物非临床研究报告、药物临床试验报告及相关材料的； （五）提供广告宣传的； （六）提供其他帮助的。 第十条 办理生产、销售、提供假药、生产、销售、提供劣药、妨害药品管理等刑事案件，应当结合行为人的从业经历、认知能力、药品质量、进货渠道和价格、销售渠道和价格以及生产、销售方式等事实综合判断认定行为人的主观故意。具有下列情形之一的，可以认定行为人有实施相关犯罪的主观故意，但有证据证明确实不具有故意的除外： （一）药品价格明显异于市场价格的； （二）向不具有资质的生产者、销售者购买药品，且不能提供合法有效的来历证明的； （三）逃避、抗拒监督检查的； （四）转移、隐匿、销毁涉案药品、进销货记录的； （五）曾因实施危害药品安全违法犯罪行为受过处罚，又实施同类行为的； （六）其他足以认定行为人主观故意的情形。 第十一条 以提供给他人生产、销售、提供药品为目的，违反国家规定，生产、销售不符合药用要求的原料、辅料，符合刑法第一百四十条规定的，以生产、销售伪劣产品罪从重处罚；同时构成其他犯罪的，依照处罚较重的规定定罪处罚。 第十二条 广告主、广告经营者、广告发布者违反国家规定，利用广告对药品作虚假宣传，情节严重的，依照刑法第二百二十二条的规定，以虚假广告罪定罪处罚。 第十三条 明知系利用医保骗保购买的药品而非法收购、销售，金额五万元以上的，应当依照刑法第三百一十二条的规定，以掩饰、隐瞒犯罪所得罪定罪处罚；指使、教唆、授意他人利用医保骗保购买药品，进而非法收购、销售，符合刑法第二百六十六条规定的，以诈骗罪定罪处罚。 对于利用医保骗保购买药品的行为人是否追究刑事责任，应当综合骗取医保基金的数额、手段、认罪悔罪态度等案件具体情节，依法妥当决定。利用医保骗保购买药品的行为人是否被追究刑事责任，不影响对非法收购、销售有关药品的行为人定罪处罚。 对于第一款规定的主观明知，应当根据药品标志、收购渠道、价格、规模及药品追溯信息等综合认定。 第十四条 负有药品安全监督管理职责的国家机关工作人员，滥用职权或者玩忽职守，构成药品监管渎职罪，同时构成商检徇私舞弊罪、商检失职罪等其他渎职犯罪的，依照处罚较重的规定定罪处罚。 负有药品安全监督管理职责的国家机关工作人员滥用职权或者玩忽职守，不构成药品监管渎职罪，但构成前款规定的其他渎职犯罪的，依照该其他犯罪定罪处罚。 负有药品安全监督管理职责的国家机关工作人员与他人共谋，利用其职务便利帮助他人实施危害药品安全犯罪行为，同时构成渎职犯罪和危害药品安全犯罪共犯的，依照处罚较重的规定定罪从重处罚。 第十五条 对于犯生产、销售、提供假药罪、生产、销售、提供劣药罪、妨害药品管理罪的，应当结合被告人的犯罪数额、违法所得，综合考虑被告人缴纳罚金的能力，依法判处罚金。罚金一般应当在生产、销售、提供的药品金额二倍以上；共同犯罪的，对各共同犯罪人合计判处的罚金一般应当在生产、销售、提供的药品金额二倍以上。 第十六条 对于犯生产、销售、提供假药罪、生产、销售、提供劣药罪、妨害药品管理罪的，应当依照刑法规定的条件，严格缓刑、免予刑事处罚的适用。对于被判处刑罚的，可以根据犯罪情况和预防再犯罪的需要，依法宣告职业禁止或者禁止令。《中华人民共和国药品管理法》等法律、行政法规另有规定的，从其规定。 对于被不起诉或者免予刑事处罚的行为人，需要给予行政处罚、政务处分或者其他处分的，依法移送有关主管机关处理。 第十七条 单位犯生产、销售、提供假药罪、生产、销售、提供劣药罪、妨害药品管理罪的，对单位判处罚金，并对直接负责的主管人员和其他直接责任人员，依照本解释规定的自然人犯罪的定罪量刑标准处罚。 单位犯罪的，对被告单位及其直接负责的主管人员、其他直接责任人员合计判处的罚金一般应当在生产、销售、提供的药品金额二倍以上。 第十八条 根据民间传统配方私自加工药品或者销售上述药品，数量不大，且未造成他人伤害后果或者延误诊治的，或者不以营利为目的实施带有自救、互助性质的生产、进口、销售药品的行为，不应当认定为犯罪。 对于是否属于民间传统配方难以确定的，根据地市级以上药品监督管理部门或者有关部门出具的认定意见，结合其他证据作出认定。 第十九条 刑法第一百四十一条、第一百四十二条规定的“假药”“劣药”，依照《中华人民共和国药品管理法》的规定认定。 对于《中华人民共和国药品管理法》第九十八条第二款第二项、第四项及第三款第三项至第六项规定的假药、劣药，能够根据现场查获的原料、包装，结合犯罪嫌疑人、被告人供述等证据材料作出判断的，可以由地市级以上药品监督管理部门出具认定意见。对于依据《中华人民共和国药品管理法》第九十八条第二款、第三款的其他规定认定假药、劣药，或者是否属于第九十八条第二款第二项、第三款第六项规定的假药、劣药存在争议的，应当由省级以上药品监督管理部门设置或者确定的药品检验机构进行检验，出具质量检验结论。司法机关根据认定意见、检验结论，结合其他证据作出认定。 第二十条 对于生产、提供药品的金额，以药品的货值金额计算；销售药品的金额，以所得和可得的全部违法收入计算。 第二十一条 本解释自2022年3月6日起施行。本解释公布施行后，《最高人民法院、最高人民检察院关于办理危害药品安全刑事案件适用法律若干问题的解释》（法释〔2014〕14号）、《最高人民法院、最高人民检察院关于办理药品、医疗器械注册申请材料造假刑事案件适用法律若干问题的解释》（法释〔2017〕15号）同时废止。,"[""生产、销售伪劣商品罪""]","{""生产、销售伪劣商品罪"": [""妨害药品管理罪"", ""生产、销售、提供假药罪"", ""生产、销售、提供劣药罪""]}"
最高人民法院 最高人民检察院关于办理组织、利用邪教组织破坏法律实施等刑事案件适用法律若干问题的解释,2017年05期,http://gongbao.court.gov.cn/Details/329600f38f8266b1e3895677e0d88a.html,中华人民共和国最高人民法院 中华人民共和国最高人民检察院 公 告 最高人民法院、最高人民检察院《关于办理组织、利用邪教组织破坏法律实施等刑事案件适用法律若干问题的解释》已于 2017 年 1 月 4 日由最高人民法院审判委员会第 1706 次会议、 2016 年 12 月 8 日由最高人民检察院第十二届检察委员会第 58 次会议通过，现予公布，自 2017 年 2 月 1 日起施行。 2017 年 1 月 25 日 最高人民法院 最高人民检察院 关于办理组织、利用邪教组织破坏法律实施等刑事案件适用法律若干问题的解释 法释〔 2017 〕 3 号 为依法惩治组织、利用邪教组织破坏法律实施等犯罪活动，根据《中华人民共和国刑法》《中华人民共和国刑事诉讼法》有关规定，现就办理此类刑事案件适用法律的若干问题解释如下： 第一条 冒用宗教、气功或者以其他名义建立，神化、鼓吹首要分子，利用制造、散布迷信邪说等手段蛊惑、蒙骗他人，发展、控制成员，危害社会的非法组织，应当认定为刑法第三百条规定的“邪教组织”。 第二条 组织、利用邪教组织，破坏国家法律、行政法规实施，具有下列情形之一的，应当依照刑法第三百条第一款的规定，处三年以上七年以下有期徒刑，并处罚金： （一）建立邪教组织，或者邪教组织被取缔后又恢复、另行建立邪教组织的； （二）聚众包围、冲击、强占、哄闹国家机关、企业事业单位或者公共场所、宗教活动场所，扰乱社会秩序的； （三）非法举行集会、游行、示威，扰乱社会秩序的； （四）使用暴力、胁迫或者以其他方法强迫他人加入或者阻止他人退出邪教组织的； （五）组织、煽动、蒙骗成员或者他人不履行法定义务的； （六）使用“伪基站”“黑广播”等无线电台（站）或者无线电频率宣扬邪教的； （七）曾因从事邪教活动被追究刑事责任或者二年内受过行政处罚，又从事邪教活动的； （八）发展邪教组织成员五十人以上的； （九）敛取钱财或者造成经济损失一百万元以上的； （十）以货币为载体宣扬邪教，数量在五百张（枚）以上的； （十一）制作、传播邪教宣传品，达到下列数量标准之一的： 1. 传单、喷图、图片、标语、报纸一千份（张）以上的； 2. 书籍、刊物二百五十册以上的； 3. 录音带、录像带等音像制品二百五十盒（张）以上的； 4. 标识、标志物二百五十件以上的； 5. 光盘、 U 盘、储存卡、移动硬盘等移动存储介质一百个以上的； 6. 横幅、条幅五十条 ( 个 ) 以上的。 （十二）利用通讯信息网络宣扬邪教，具有下列情形之一的： 1. 制作、传播宣扬邪教的电子图片、文章二百张（篇）以上，电子书籍、刊物、音视频五十册（个）以上，或者电子文档五百万字符以上、电子音视频二百五十分钟以上的； 2. 编发信息、拨打电话一千条（次）以上的； 3. 利用在线人数累计达到一千以上的聊天室，或者利用群组成员、关注人员等账号数累计一千以上的通讯群组、微信、微博等社交网络宣扬邪教的； 4. 邪教信息实际被点击、浏览数达到五千次以上的。 （十三）其他情节严重的情形。 第三条 组织、利用邪教组织，破坏国家法律、行政法规实施，具有下列情形之一的，应当认定为刑法第三百条第一款规定的“情节特别严重”，处七年以上有期徒刑或者无期徒刑，并处罚金或者没收财产： （一）实施本解释第二条第一项至第七项规定的行为，社会危害特别严重的； （二）实施本解释第二条第八项至第十二项规定的行为，数量或者数额达到第二条规定相应标准五倍以上的； （三）其他情节特别严重的情形。 第四条 组织、利用邪教组织，破坏国家法律、行政法规实施，具有下列情形之一的，应当认定为刑法第三百条第一款规定的“情节较轻”，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处或者单处罚金： （一）实施本解释第二条第一项至第七项规定的行为，社会危害较轻的； （二）实施本解释第二条第八项至第十二项规定的行为，数量或者数额达到相应标准五分之一以上的； （三）其他情节较轻的情形。 第五条 为了传播而持有、携带，或者传播过程中被当场查获，邪教宣传品数量达到本解释第二条至第四条规定的有关标准的，按照下列情形分别处理： （一）邪教宣传品是行为人制作的，以犯罪既遂处理； （二）邪教宣传品不是行为人制作，尚未传播的，以犯罪预备处理； （三）邪教宣传品不是行为人制作，传播过程中被查获的，以犯罪未遂处理； （四）邪教宣传品不是行为人制作，部分已经传播出去的，以犯罪既遂处理，对于没有传播的部分，可以在量刑时酌情考虑。 第六条 多次制作、传播邪教宣传品或者利用通讯信息网络宣扬邪教，未经处理的，数量或者数额累计计算。 制作、传播邪教宣传品，或者利用通讯信息网络宣扬邪教，涉及不同种类或者形式的，可以根据本解释规定的不同数量标准的相应比例折算后累计计算。 第七条 组织、利用邪教组织，制造、散布迷信邪说，蒙骗成员或者他人绝食、自虐等，或者蒙骗病人不接受正常治疗，致人重伤、死亡的，应当认定为刑法第三百条第二款规定的组织、利用邪教组织“蒙骗他人，致人重伤、死亡”。 组织、利用邪教组织蒙骗他人，致一人以上死亡或者三人以上重伤的，处三年以上七年以下有期徒刑，并处罚金。 组织、利用邪教组织蒙骗他人，具有下列情形之一的，处七年以上有期徒刑或者无期徒刑，并处罚金或者没收财产： （一）造成三人以上死亡的； （二）造成九人以上重伤的； （三）其他情节特别严重的情形。 组织、利用邪教组织蒙骗他人，致人重伤的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处或者单处罚金。 第八条 实施本解释第二条至第五条规定的行为，具有下列情形之一的，从重处罚： （一）与境外机构、组织、人员勾结，从事邪教活动的； （二）跨省、自治区、直辖市建立邪教组织机构、发展成员或者组织邪教活动的； （三）在重要公共场所、监管场所或者国家重大节日、重大活动期间聚集滋事，公开进行邪教活动的； （四）邪教组织被取缔后，或者被认定为邪教组织后，仍然聚集滋事，公开进行邪教活动的； （五）国家工作人员从事邪教活动的； （六）向未成年人宣扬邪教的； （七）在学校或者其他教育培训机构宣扬邪教的。 第九条 组织、利用邪教组织破坏国家法律、行政法规实施，符合本解释第四条规定情形，但行为人能够真诚悔罪，明确表示退出邪教组织、不再从事邪教活动的，可以不起诉或者免予刑事处罚。其中，行为人系受蒙蔽、胁迫参加邪教组织的，可以不作为犯罪处理。 组织、利用邪教组织破坏国家法律、行政法规实施，行为人在一审判决前能够真诚悔罪，明确表示退出邪教组织、不再从事邪教活动的，分别依照下列规定处理： （一）符合本解释第二条规定情形的，可以认定为刑法第三百条第一款规定的“情节较轻”； （二）符合本解释第三条规定情形的，可以不认定为刑法第三百条第一款规定的“情节特别严重”，处三年以上七年以下有期徒刑，并处罚金。 第十条 组织、利用邪教组织破坏国家法律、行政法规实施过程中，又有煽动分裂国家、煽动颠覆国家政权或者侮辱、诽谤他人等犯罪行为的，依照数罪并罚的规定定罪处罚。 第十一条 组织、利用邪教组织，制造、散布迷信邪说，组织、策划、煽动、胁迫、教唆、帮助其成员或者他人实施自杀、自伤的，依照刑法第二百三十二条、第二百三十四条的规定，以故意杀人罪或者故意伤害罪定罪处罚。 第十二条 邪教组织人员以自焚、自爆或者其他危险方法危害公共安全的，依照刑法第一百一十四条、第一百一十五条的规定，以放火罪、爆炸罪、以危险方法危害公共安全罪等定罪处罚。 第十三条 明知他人组织、利用邪教组织实施犯罪，而为其提供经费、场地、技术、工具、食宿、接送等便利条件或者帮助的，以共同犯罪论处。 第十四条 对于犯组织、利用邪教组织破坏法律实施罪、组织、利用邪教组织致人重伤、死亡罪，严重破坏社会秩序的犯罪分子，根据刑法第五十六条的规定，可以附加剥夺政治权利。 第十五条 对涉案物品是否属于邪教宣传品难以确定的，可以委托地市级以上公安机关出具认定意见。 第十六条 本解释自 2017 年 2 月 1 日起施行。最高人民法院、最高人民检察院《关于办理组织和利用邪教组织犯罪案件具体应用法律若干问题的解释》（法释〔 1999 〕 18 号），最高人民法院、最高人民检察院《关于办理组织和利用邪教组织犯罪案件具体应用法律若干问题的解释（二）》（法释〔 2001 〕 19 号），以及最高人民法院、最高人民检察院《关于办理组织和利用邪教组织犯罪案件具体应用法律若干问题的解答》（法发〔 2002 〕 7 号）同时废止。,"[""扰乱公共秩序罪""]","{""扰乱公共秩序罪"": [""组织、利用会道门、邪教组织、利用迷信破坏法律实施罪""]}"
